,focus_actor,release_date,title,popularity,revenue,vote_average,vote_count,genre_name,age_at_release
1,Nicholas Gonzalez,2007-07-07,Rockaway,0.361554,0.0,5.8,2.0,Action,31.0
2,Nicholas Gonzalez,2011-11-12,We Have Your Husband,0.102003,0.0,5.0,3.0,TV Movie,35.0
3,Nicholas Gonzalez,2014-05-02,Water & Power,0.350557,0.0,3.0,1.0,Crime,38.0
0,Matthew Davis,2000-09-19,Urban Legends: Final Cut,8.885017,38574362.0,4.4,100.0,Horror,22.0
1,Matthew Davis,2001-07-13,Legally Blonde,25.43954,141774679.0,6.1,882.0,Comedy,23.0
2,Matthew Davis,2002-08-08,Blue Crush,11.42943,51842679.0,5.6,159.0,Adventure,24.0
3,Matthew Davis,2005-10-22,BloodRayne,7.008216,2405420.0,3.5,118.0,Action,27.0
0,Nat Wolff,2013-03-21,Admission,17.632445999999995,18000000.0,5.4,304.0,Comedy,19.0
1,Nat Wolff,2014-05-09,Palo Alto,16.570708,0.0,6.4,348.0,Drama,20.0
2,Nat Wolff,2014-05-16,The Fault in Our Stars,74.358971,307166834.0,7.6,3759.0,Romance,20.0
3,Nat Wolff,2015-06-18,Paper Towns,64.610671,85512300.0,6.1,1937.0,Drama,21.0
0,Judd Nelson,1997-08-15,Steel,2.8487270000000002,1686429.0,4.3,48.0,Science Fiction,38.0
1,Judd Nelson,1999-11-04,Light It Up,1.212956,0.0,6.6,7.0,Drama,40.0
2,Judd Nelson,2009-11-24,The Boondock Saints II: All Saints Day,13.517017000000001,10629321.0,5.9,261.0,Action,50.0
3,Judd Nelson,2013-09-28,Nurse 3-D,10.013629,10000000.0,4.9,119.0,Horror,54.0
0,David Kelly,1998-09-15,Waking Ned,5.735912,0.0,7.4,54.0,Comedy,69.0
1,David Kelly,2001-12-26,Mean Machine,8.816995,0.0,6.0,157.0,Comedy,72.0
2,David Kelly,2004-12-03,Agent Cody Banks 2: Destination London,10.925618,28818995.0,5.2,144.0,Comedy,75.0
3,David Kelly,2005-07-13,Charlie and the Chocolate Factory,53.90559200000001,474968763.0,6.7,3624.0,Adventure,76.0
0,Robert Pastorelli,1990-11-09,Dances with Wolves,45.707834999999996,424208848.0,7.6,1046.0,Adventure,36.0
1,Robert Pastorelli,1996-06-21,Eraser,24.507987,242295562.0,5.6,543.0,Action,42.0
2,Robert Pastorelli,1997-07-11,A Simple Wish,1.767479,8345056.0,5.5,46.0,Adventure,43.0
3,Robert Pastorelli,2005-03-04,Be Cool,18.614720000000002,95226116.0,5.4,292.0,Comedy,51.0
0,Charlie Tahan,2007-12-14,I Am Legend,70.867401,585349010.0,6.9,4853.0,Drama,9.0
1,Charlie Tahan,2010-05-01,Charlie St. Cloud,21.75433,48190704.0,6.8,566.0,Drama,12.0
2,Charlie Tahan,2012-10-04,Frankenweenie,27.908783000000003,35287788.0,6.6,932.0,Animation,14.0
3,Charlie Tahan,2013-07-25,Blue Jasmine,34.694216,99206215.0,7.0,1098.0,Comedy,15.0
0,Holmes Osborne,2001-01-18,Donnie Darko,61.210016,1270522.0,7.7,3452.0,Fantasy,54.0
1,Holmes Osborne,2002-11-22,The Quiet American,5.133744,27674124.0,6.4,81.0,Drama,55.0
2,Holmes Osborne,2007-02-08,Dragon Wars: D-War,4.822033,53587404.0,4.0,104.0,Fantasy,60.0
3,Holmes Osborne,2009-09-17,The Box,21.60600100000001,33333531.0,5.4,597.0,Thriller,62.0
0,Estella Warren,2001-04-27,Driven,8.468586,54744738.0,4.5,179.0,Action,23.0
1,Estella Warren,2001-07-25,Planet of the Apes,51.188633,362211740.0,5.6,1243.0,Thriller,23.0
2,Estella Warren,2003-01-17,Kangaroo Jack,10.292864,0.0,4.3,203.0,Comedy,25.0
3,Estella Warren,2003-01-17,The Cooler,9.976428,0.0,6.7,89.0,Drama,25.0
0,Oliver Reed,1965-04-22,The Party's Over,0.118324,0.0,6.1,6.0,Drama,27.0
1,Oliver Reed,1968-09-26,Oliver!,8.305997999999999,37402877.0,7.0,103.0,Drama,30.0
2,Oliver Reed,1981-04-17,Lion of the Desert,2.864979,0.0,7.4,34.0,Action,43.0
3,Oliver Reed,2000-05-01,Gladiator,95.301296,457640427.0,7.9,5439.0,Action,62.0
0,Alexandra Holden,1998-05-01,"Dancer, Texas Pop. 81",0.376662,565592.0,10.0,1.0,Comedy,21.0
1,Alexandra Holden,1999-07-23,Drop Dead Gorgeous,6.736274000000001,10571408.0,6.4,86.0,Comedy,22.0
2,Alexandra Holden,2003-07-18,How to Deal,3.199784,0.0,5.7,42.0,Drama,26.0
3,Alexandra Holden,2006-01-30,Special,1.260314,7202.0,6.6,32.0,Drama,29.0
0,Karl Malden,1951-09-18,A Streetcar Named Desire,14.884756,8000000.0,7.6,281.0,Drama,39.0
1,Karl Malden,1954-06-22,On the Waterfront,16.015598999999998,9600000.0,8.0,357.0,Crime,42.0
2,Karl Malden,1970-01-25,Patton,21.933822,89800000.0,7.3,323.0,Drama,58.0
3,Karl Malden,1979-10-19,Meteor,2.637355,0.0,5.1,36.0,Action,67.0
0,John Ritter,1996-08-30,Sling Blade,14.805264000000001,24475416.0,7.4,231.0,Drama,48.0
1,John Ritter,1998-10-16,Bride of Chucky,14.340095000000002,50671850.0,5.5,350.0,Horror,50.0
2,John Ritter,2002-11-01,Tadpole,8.570328,2891288.0,5.5,19.0,Comedy,54.0
3,John Ritter,2003-11-26,Bad Santa,26.588729999999998,76488889.0,6.5,656.0,Drama,55.0
0,Scott Mechlowicz,2004-01-15,Mean Creek,8.519202,603943.0,6.9,106.0,Crime,23.0
1,Scott Mechlowicz,2004-02-20,EuroTrip,25.848003,20796847.0,6.5,656.0,Comedy,23.0
2,Scott Mechlowicz,2006-03-30,Peaceful Warrior,8.326131,0.0,7.3,90.0,Drama,25.0
3,Scott Mechlowicz,2015-02-12,Demonic,12.564554,3387000.0,4.9,148.0,Thriller,34.0
0,Mike Binder,2000-10-13,The Contender,7.029126,0.0,6.7,60.0,Drama,42.0
1,Mike Binder,2002-06-20,Minority Report,65.948959,358372926.0,7.1,2608.0,Action,44.0
2,Mike Binder,2005-01-23,The Upside of Anger,6.2464,0.0,6.4,72.0,Comedy,47.0
3,Mike Binder,2007-03-23,Reign Over Me,20.827779999999997,22222308.0,7.1,334.0,Drama,49.0
0,David Bradley,2002-11-13,Harry Potter and the Chamber of Secrets,132.397737,876688482.0,7.4,5815.0,Adventure,82.0
1,David Bradley,2009-11-11,Harry Brown,16.829837,10329747.0,6.7,348.0,Thriller,89.0
2,David Bradley,2010-11-05,Another Year,7.235794,18124262.0,7.0,97.0,Comedy,90.0
3,David Bradley,2013-07-18,The World's End,55.96460500000001,46089287.0,6.7,1778.0,Comedy,93.0
0,John Schneider,2000-02-11,Snow Day,7.964289,0.0,4.8,51.0,Comedy,40.0
1,John Schneider,2007-09-21,Sydney White,10.74648,13620075.0,6.0,236.0,Comedy,47.0
2,John Schneider,2011-10-30,October Baby,1.86221,5355847.0,6.8,35.0,Drama,51.0
3,John Schneider,2012-06-01,Hardflip,0.341461,0.0,4.7,5.0,Drama,52.0
0,Matthew Fox,2006-12-12,We Are Marshall,8.629665,43545364.0,6.7,186.0,Drama,40.0
1,Matthew Fox,2008-02-01,Vantage Point,24.862767,151161491.0,6.2,716.0,Drama,42.0
2,Matthew Fox,2008-05-09,Speed Racer,17.060695000000006,93945766.0,5.7,354.0,Action,42.0
3,Matthew Fox,2012-10-18,Alex Cross,14.513243,30353232.0,5.1,300.0,Action,46.0
0,Sharlto Copley,2009-08-05,District 9,63.13678,210819611.0,7.3,3382.0,Science Fiction,36.0
1,Sharlto Copley,2013-08-07,Elysium,67.33766999999999,286140700.0,6.4,3439.0,Science Fiction,40.0
2,Sharlto Copley,2014-05-28,Maleficent,110.62064699999999,758539785.0,7.0,4496.0,Fantasy,41.0
3,Sharlto Copley,2015-03-04,Chappie,116.700319,104399548.0,6.6,3062.0,Crime,42.0
0,Rick Overton,1993-02-11,Groundhog Day,52.744331,70906973.0,7.4,2301.0,Romance,39.0
1,Rick Overton,2002-07-17,Eight Legged Freaks,17.834976,0.0,5.4,295.0,Action,48.0
2,Rick Overton,2009-09-18,The Informant!,17.772517999999994,35424826.0,6.0,301.0,Drama,55.0
3,Rick Overton,2014-04-17,A Haunted House 2,18.428909,0.0,5.4,346.0,Comedy,60.0
0,Emilie de Ravin,2006-03-10,The Hills Have Eyes,35.107857,69623713.0,6.1,705.0,Horror,25.0
1,Emilie de Ravin,2009-07-01,Public Enemies,33.691694,214104620.0,6.5,1344.0,History,28.0
2,Emilie de Ravin,2010-03-12,Remember Me,36.764666,0.0,6.9,948.0,Drama,29.0
3,Emilie de Ravin,2010-04-01,The Perfect Game,0.9035290000000001,3878993.0,6.3,30.0,Drama,29.0
0,Gia Mantegna,2006-12-08,Unaccompanied Minors,10.006282,0.0,5.4,66.0,Comedy,16.0
1,Gia Mantegna,2007-04-16,In the Land of Women,12.792446,17500000.0,5.8,160.0,Romance,17.0
2,Gia Mantegna,2013-07-18,The Frozen Ground,28.060471999999997,5496951.0,6.1,465.0,Thriller,23.0
3,Gia Mantegna,2014-08-22,The Prince,21.638673,266586800.0,4.6,218.0,Thriller,24.0
0,Paget Brewster,2000-09-22,The Specials,9.055447000000001,0.0,5.5,11.0,Action,31.0
1,Paget Brewster,2005-03-04,My Big Fat Independent Movie,0.6882199999999999,0.0,3.0,5.0,Comedy,36.0
2,Paget Brewster,2006-12-08,Unaccompanied Minors,10.006282,0.0,5.4,66.0,Comedy,37.0
3,Paget Brewster,2007-06-15,Sublime,6.833164,0.0,5.3,33.0,Horror,38.0
0,Wagner Moura,2007-10-12,Elite Squad,23.604936,0.0,7.8,504.0,Drama,31.0
1,Wagner Moura,2013-08-07,Elysium,67.33766999999999,286140700.0,6.4,3439.0,Science Fiction,37.0
2,Wagner Moura,2014-05-01,Futuro Beach,2.611364,0.0,6.4,31.0,Drama,38.0
3,Wagner Moura,2014-10-09,Trash,14.637357000000002,0.0,7.1,242.0,Adventure,38.0
0,Zach Gilford,2009-08-21,Post Grad,7.4460690000000005,6405245.0,5.0,100.0,Comedy,27.0
1,Zach Gilford,2013-01-12,The Last Stand,43.882857,0.0,5.7,1266.0,Action,31.0
2,Zach Gilford,2014-01-08,Devil's Due,14.741589000000001,36433975.0,4.4,216.0,Horror,32.0
3,Zach Gilford,2014-07-17,The Purge: Anarchy,82.975841,108782847.0,6.6,1954.0,Horror,32.0
0,Tom Green,1999-10-08,Superstar,4.04701,0.0,5.1,83.0,Comedy,147.0
1,Tom Green,2000-05-19,Road Trip,14.759948000000001,119754278.0,5.9,542.0,Comedy,148.0
2,Tom Green,2001-04-18,Freddy Got Fingered,8.710294000000001,0.0,4.6,115.0,Comedy,149.0
3,Tom Green,2002-09-13,Stealing Harvard,7.321181,0.0,4.4,46.0,Action,150.0
0,Lauren German,2000-01-21,Down to You,3.269459,0.0,4.9,70.0,Comedy,22.0
1,Lauren German,2002-01-25,A Walk to Remember,33.283553999999995,41227069.0,7.5,1018.0,Drama,24.0
2,Lauren German,2007-06-08,Hostel: Part II,20.745051999999998,35619521.0,5.6,453.0,Horror,29.0
3,Lauren German,2011-03-13,The Divide,11.882563000000001,22000.0,5.7,197.0,Science Fiction,33.0
0,Adriana Barraza,2006-09-08,Babel,25.785925,135330182.0,6.9,1055.0,Drama,50.0
1,Adriana Barraza,2009-03-15,Drag Me to Hell,45.083509,90810892.0,6.2,966.0,Horror,53.0
2,Adriana Barraza,2013-10-18,"Guten Tag, Ramón",1.771584,0.0,8.1,18.0,Drama,57.0
3,Adriana Barraza,2015-08-06,The 33,10.699952,24902723.0,6.0,378.0,Drama,59.0
0,Clayne Crawford,2002-01-25,A Walk to Remember,33.283553999999995,41227069.0,7.5,1018.0,Drama,24.0
1,Clayne Crawford,2002-09-06,Swimfan,4.844451,34411240.0,5.0,70.0,Drama,24.0
2,Clayne Crawford,2006-01-24,Wristcutters: A Love Story,8.542921,0.0,6.7,160.0,Comedy,28.0
3,Clayne Crawford,2010-07-01,The Perfect Host,6.507094,14870.0,6.2,135.0,Comedy,32.0
0,Roscoe Lee Browne,1969-12-18,Topaz,5.975604,6000000.0,6.1,77.0,Action,47.0
1,Roscoe Lee Browne,1976-06-23,Logan's Run,12.268142999999998,25000000.0,6.6,269.0,Adventure,54.0
2,Roscoe Lee Browne,1986-06-18,Legal Eagles,7.519433,0.0,5.8,51.0,Comedy,64.0
3,Roscoe Lee Browne,2002-11-26,Treasure Planet,38.924136,109578115.0,7.2,948.0,Adventure,80.0
0,Shaun Toub,2006-12-01,The Nativity Story,3.721272,0.0,6.4,35.0,Drama,43.0
1,Shaun Toub,2007-10-14,The Kite Runner,10.446722,73276047.0,7.3,394.0,Drama,44.0
2,Shaun Toub,2008-04-30,Iron Man,120.725053,585174222.0,7.4,8776.0,Action,45.0
3,Shaun Toub,2010-06-30,The Last Airbender,33.769335999999996,318502923.0,4.7,1151.0,Action,47.0
0,Rebecca Gayheart,1997-07-18,Nothing to Lose,8.618208000000001,0.0,6.3,174.0,Action,26.0
1,Rebecca Gayheart,1998-09-25,Urban Legend,12.159009,72527595.0,5.6,290.0,Horror,27.0
2,Rebecca Gayheart,1999-01-30,Jawbreaker,4.337685,3076820.0,5.9,90.0,Comedy,28.0
3,Rebecca Gayheart,2001-01-01,Harvard Man,5.336243,0.0,4.8,15.0,Drama,30.0
0,Leo Rossi,1999-03-05,Analyze This,29.415228999999997,176885658.0,6.4,503.0,Comedy,53.0
1,Leo Rossi,2002-01-14,The Business of Fancydancing,0.06104,0.0,8.0,2.0,Music,56.0
2,Leo Rossi,2006-02-19,10th & Wolf,3.9424639999999997,143451.0,6.3,24.0,Action,60.0
0,Steven Bauer,1983-12-08,Scarface,70.105981,65884703.0,8.0,2948.0,Action,27.0
1,Steven Bauer,1992-08-07,Raising Cain,7.558959,37170057.0,5.9,65.0,Drama,36.0
2,Steven Bauer,2003-08-08,Masked and Anonymous,1.7172900000000002,0.0,5.2,13.0,Drama,47.0
3,Steven Bauer,2005-09-03,The Lost City,3.5885290000000003,4386236.0,6.0,24.0,Drama,49.0
0,Alex Borstein,2003-04-25,The Lizzie McGuire Movie,11.927667,55534455.0,5.7,280.0,Family,32.0
1,Alex Borstein,2004-07-22,Catwoman,32.271938,82102379.0,4.2,808.0,Action,33.0
2,Alex Borstein,2005-09-16,"Good Night, and Good Luck.",17.717681,54600000.0,6.8,273.0,Drama,34.0
3,Alex Borstein,2010-06-04,Killers,23.004607,98159963.0,5.7,772.0,Action,39.0
0,Frank Vincent,1980-11-14,Raging Bull,35.524457,23000000.0,7.7,938.0,Drama,43.0
1,Frank Vincent,1990-09-12,GoodFellas,63.65424399999999,46836394.0,8.2,3128.0,Drama,53.0
2,Frank Vincent,2005-01-01,This Thing of Ours,0.046868,0.0,5.0,1.0,Drama,68.0
3,Frank Vincent,2009-10-10,Chicago Overcoat,1.034844,0.0,6.1,5.0,Action,72.0
0,Juliane Köhler,1999-02-10,Aimee & Jaguar,2.8326279999999997,0.0,6.3,20.0,Drama,34.0
1,Juliane Köhler,2001-12-11,Nowhere in Africa,3.4815169999999998,0.0,7.0,32.0,Drama,36.0
2,Juliane Köhler,2004-09-08,Downfall,32.445895,92180910.0,7.7,1037.0,Drama,39.0
3,Juliane Köhler,2008-08-08,Adam Resurrected,2.574014,0.0,6.4,22.0,Drama,43.0
0,Jeff Anderson,1994-09-13,Clerks,19.748658,3151130.0,7.4,755.0,Comedy,24.0
1,Jeff Anderson,2001-08-22,Jay and Silent Bob Strike Back,21.865021,33788161.0,6.4,480.0,Comedy,31.0
2,Jeff Anderson,2006-05-25,Clerks II,18.077963,26888376.0,6.9,398.0,Comedy,36.0
3,Jeff Anderson,2008-09-18,Zack and Miri Make a Porno,27.326465999999996,42105111.0,6.1,721.0,Comedy,38.0
0,Patrick McGoohan,1979-06-22,Escape from Alcatraz,26.356696999999997,43000000.0,7.2,561.0,Crime,51.0
1,Patrick McGoohan,1995-05-24,Braveheart,60.722162,210000000.0,7.7,3336.0,Action,67.0
2,Patrick McGoohan,1996-07-24,A Time to Kill,25.219804999999997,152266007.0,7.0,509.0,Crime,68.0
3,Patrick McGoohan,2002-11-26,Treasure Planet,38.924136,109578115.0,7.2,948.0,Adventure,74.0
0,Anika Noni Rose,2006-12-25,Dreamgirls,14.486310999999999,154937680.0,6.6,284.0,Drama,34.0
1,Anika Noni Rose,2009-12-08,The Princess and the Frog,62.479574,267045765.0,6.7,1247.0,Romance,37.0
2,Anika Noni Rose,2010-11-05,For Colored Girls,1.9345240000000001,37000000.0,7.0,22.0,Drama,38.0
3,Anika Noni Rose,2013-07-18,Khumba,6.459787,27187375.0,5.8,72.0,Animation,41.0
0,Ricky Schroder,1994-09-02,There Goes My Baby,0.037073,123509.0,8.5,2.0,Drama,24.0
1,Ricky Schroder,2002-06-07,Poolhall Junkies,5.90259,0.0,6.5,25.0,Comedy,32.0
2,Ricky Schroder,2010-02-01,Blood Done Sign My Name,0.397341,0.0,6.0,5.0,Drama,40.0
3,Ricky Schroder,2014-03-29,Locker 13,1.905197,0.0,6.8,3.0,Horror,44.0
0,Amy Hill,2002-06-21,Lilo & Stitch,55.659988,145771527.0,7.1,1314.0,Animation,49.0
1,Amy Hill,2003-11-21,The Cat in the Hat,18.251129000000002,0.0,4.9,366.0,Comedy,50.0
2,Amy Hill,2004-02-13,50 First Dates,61.437585999999996,196482882.0,6.6,2105.0,Comedy,51.0
3,Amy Hill,2006-11-17,Let's Go to Prison,4.598409999999999,4630045.0,5.5,69.0,Comedy,53.0
0,Sam Bottoms,1979-08-15,Apocalypse Now,49.973462,89460381.0,8.0,2055.0,Drama,24.0
1,Sam Bottoms,2005-10-21,Shopgirl,4.820166,11588205.0,5.7,75.0,Comedy,50.0
2,Sam Bottoms,2006-09-08,Sherrybaby,4.261508999999998,622806.0,6.3,41.0,Drama,51.0
3,Sam Bottoms,2007-01-21,Finishing The Game,0.459625,0.0,4.9,8.0,Comedy,52.0
0,Akshay Kumar,2007-03-27,Namastey London,1.840511,0.0,6.6,29.0,Drama,40.0
1,Akshay Kumar,2010-04-30,Housefull,0.12082000000000001,0.0,5.2,29.0,Drama,43.0
2,Akshay Kumar,2012-12-07,Khiladi 786,0.11434200000000001,126.0,4.7,11.0,Action,45.0
3,Akshay Kumar,2016-01-22,Airlift,2.551559,32000000.0,7.3,57.0,Thriller,49.0
0,Paul Freeman,1981-06-12,Raiders of the Lost Ark,68.159596,389925971.0,7.7,3854.0,Adventure,38.0
1,Paul Freeman,1986-08-29,Shanghai Surprise,0.13856400000000002,0.0,2.9,15.0,Adventure,43.0
2,Paul Freeman,2004-03-28,George and the Dragon,4.120549,0.0,5.0,13.0,Adventure,61.0
3,Paul Freeman,2013-08-29,Getaway,16.520516,10501938.0,4.9,246.0,Action,70.0
0,Nina Dobrev,2008-01-25,How She Move,1.782666,0.0,3.0,6.0,Drama,19.0
1,Nina Dobrev,2009-03-25,Chloe,26.373864,8459458.0,5.9,498.0,Drama,20.0
2,Nina Dobrev,2012-09-20,The Perks of Being a Wallflower,43.444134999999996,33400000.0,7.7,2968.0,Drama,23.0
3,Nina Dobrev,2014-08-13,Let's Be Cops,70.66892299999998,136621271.0,6.4,1219.0,Comedy,25.0
0,Gladys Cooper,1940-04-12,Rebecca,18.426825,6000000.0,7.7,336.0,Drama,52.0
1,Gladys Cooper,1945-06-01,The Valley of Decision,0.1813,9132000.0,5.8,4.0,Drama,57.0
2,Gladys Cooper,1948-06-11,The Pirate,0.90522,2956000.0,6.6,17.0,Music,60.0
3,Gladys Cooper,1964-10-21,My Fair Lady,20.786616,72070731.0,7.4,352.0,Drama,76.0
0,Michael Michele,1998-05-17,Creature,2.857848,0.0,4.0,21.0,Horror,32.0
1,Michael Michele,2001-12-11,Ali,18.866672,87713825.0,6.7,447.0,Drama,35.0
2,Michael Michele,2002-12-14,Dark Blue,6.373316,9237470.0,6.5,85.0,Action,36.0
3,Michael Michele,2003-02-07,How to Lose a Guy in 10 Days,23.854701000000002,177371441.0,6.3,850.0,Comedy,37.0
0,Seth Gilliam,1995-03-31,Jefferson in Paris,0.900442,2474000.0,5.2,10.0,Drama,27.0
1,Seth Gilliam,1996-07-04,Courage Under Fire,12.971122,100860818.0,6.2,232.0,Drama,28.0
2,Seth Gilliam,1997-11-06,Starship Troopers,58.782359,121214377.0,6.7,1560.0,Adventure,29.0
3,Seth Gilliam,2014-12-05,Still Alice,35.307577,43884652.0,7.5,1104.0,Drama,46.0
0,Austin Nichols,2004-05-26,The Day After Tomorrow,41.380094,544272402.0,6.2,2392.0,Action,24.0
1,Austin Nichols,2004-09-13,Wimbledon,16.736734,41512007.0,6.0,293.0,Comedy,24.0
2,Austin Nichols,2006-01-13,Glory Road,8.305085,42647449.0,7.2,144.0,Drama,26.0
3,Austin Nichols,2008-11-05,The Informers,6.333869,382174.0,4.4,60.0,Drama,28.0
0,Shah Rukh Khan,2004-11-12,Veer-Zaara,3.721858,29385320.0,7.4,64.0,Drama,39.0
1,Shah Rukh Khan,2006-08-11,Kabhi Alvida Naa Kehna,3.246903,17000000.0,6.1,42.0,Drama,41.0
2,Shah Rukh Khan,2010-02-12,My Name Is Khan,14.719885999999999,42345360.0,7.7,232.0,Drama,45.0
3,Shah Rukh Khan,2012-11-13,Jab Tak Hai Jaan,5.900535,0.0,7.3,66.0,Drama,47.0
0,Frances de la Tour,2010-01-14,The Book of Eli,32.363538,157107755.0,6.6,2164.0,Action,66.0
1,Frances de la Tour,2010-11-24,The Nutcracker: The Untold Story,3.593349,16178959.0,5.4,50.0,Fantasy,66.0
2,Frances de la Tour,2011-11-22,Hugo,32.319043,185770160.0,7.0,2141.0,Adventure,67.0
3,Frances de la Tour,2015-05-21,Survivor,33.625477000000004,0.0,5.4,404.0,Thriller,71.0
0,Laura Ramsey,2003-04-23,The Real Cancun,0.45648500000000003,0.0,3.3,8.0,Documentary,21.0
1,Laura Ramsey,2006-03-17,She's the Man,10.81439,33889159.0,6.4,671.0,Comedy,24.0
2,Laura Ramsey,2006-09-08,The Covenant,15.804814000000002,37597471.0,5.2,288.0,Action,24.0
3,Laura Ramsey,2008-04-02,The Ruins,13.715715,0.0,5.6,265.0,Drama,26.0
0,Lauren Ambrose,1998-06-12,Can't Hardly Wait,11.350382000000002,25605015.0,6.1,122.0,Comedy,20.0
1,Lauren Ambrose,2000-08-06,Psycho Beach Party,2.855963,0.0,6.0,26.0,Comedy,22.0
2,Lauren Ambrose,2009-10-16,Where the Wild Things Are,31.58621500000001,100086793.0,6.4,572.0,Family,31.0
3,Lauren Ambrose,2012-02-23,Wanderlust,20.908494,24159934.0,5.3,394.0,Comedy,34.0
0,Larry David,1987-01-30,Radio Days,7.6128490000000015,0.0,7.0,127.0,Comedy,40.0
1,Larry David,2008-11-14,Fuel,0.197469,0.0,7.0,3.0,Documentary,61.0
2,Larry David,2009-06-19,Whatever Works,21.857387,35097815.0,6.8,350.0,Comedy,62.0
3,Larry David,2012-04-13,The Three Stooges,14.585968,54819301.0,4.9,140.0,Comedy,65.0
0,William Lee Scott,1997-09-07,Gattaca,70.398356,12532777.0,7.5,1808.0,Thriller,24.0
1,William Lee Scott,2001-05-21,Pearl Harbor,34.20669,449220945.0,6.6,1791.0,History,28.0
2,William Lee Scott,2003-04-25,Identity,45.915165,90259536.0,7.1,1061.0,Mystery,30.0
3,William Lee Scott,2004-01-22,The Butterfly Effect,73.307513,96060858.0,7.3,2060.0,Science Fiction,31.0
0,Cara Delevingne,2014-09-06,The Face of an Angel,7.336256,0.0,4.7,64.0,Thriller,22.0
1,Cara Delevingne,2015-06-18,Paper Towns,64.610671,85512300.0,6.1,1937.0,Drama,23.0
2,Cara Delevingne,2015-09-24,Pan,48.03528,128388320.0,5.9,954.0,Adventure,23.0
3,Cara Delevingne,2016-08-02,Suicide Squad,90.23791999999999,745000000.0,5.9,7458.0,Action,24.0
0,Scout Taylor-Compton,2004-07-09,Sleepover,5.842299,0.0,5.3,101.0,Comedy,15.0
1,Scout Taylor-Compton,2009-08-28,Halloween II,12.929525,39421467.0,5.1,267.0,Horror,20.0
2,Scout Taylor-Compton,2010-03-19,The Runaways,17.611971,2995811.0,6.3,254.0,Drama,21.0
3,Scout Taylor-Compton,2010-06-30,Love Ranch,5.000126,0.0,6.0,21.0,Drama,21.0
0,Paz de la Huerta,2002-01-25,A Walk to Remember,33.283553999999995,41227069.0,7.5,1018.0,Drama,18.0
1,Paz de la Huerta,2008-09-26,Choke,11.637458,3830137.0,6.0,127.0,Comedy,24.0
2,Paz de la Huerta,2009-05-05,Enter the Void,20.39955,754249.0,7.2,387.0,Fantasy,25.0
3,Paz de la Huerta,2013-09-28,Nurse 3-D,10.013629,10000000.0,4.9,119.0,Horror,29.0
0,Mandy Patinkin,1983-11-18,Yentl,3.389249,30400000.0,6.2,51.0,Music,31.0
1,Mandy Patinkin,1987-09-18,The Princess Bride,44.533612,30857814.0,7.6,1486.0,Adventure,35.0
2,Mandy Patinkin,1999-10-01,The Adventures of Elmo in Grouchland,3.09159,0.0,6.3,14.0,Family,47.0
3,Mandy Patinkin,2014-01-18,Wish I Was Here,15.015270999999998,5483299.0,6.4,300.0,Drama,62.0
0,Anthony Wong,2003-08-15,The Medallion,14.653718,0.0,5.3,281.0,Thriller,40.0
1,Anthony Wong,2006-09-06,Exiled,8.48639,0.0,7.0,46.0,Action,43.0
2,Anthony Wong,2006-12-09,The Painted Veil,20.746932,0.0,7.1,312.0,Drama,43.0
3,Anthony Wong,2008-07-01,The Mummy: Tomb of the Dragon Emperor,60.034162,401128639.0,5.2,1387.0,Adventure,45.0
0,Jack Hawkins,1957-10-02,The Bridge on the River Kwai,23.109959,33300000.0,7.7,542.0,Drama,47.0
1,Jack Hawkins,1962-12-10,Lawrence of Arabia,41.286336,69995385.0,7.8,851.0,Adventure,52.0
2,Jack Hawkins,1968-11-06,Shalako,3.598457,2620000.0,5.4,12.0,Western,58.0
3,Jack Hawkins,1970-10-26,Waterloo,1.8947490000000002,3052000.0,7.0,31.0,History,60.0
0,Garcelle Beauvais,1999-06-29,Wild Wild West,40.748915000000004,222104681.0,5.1,1020.0,Action,33.0
1,Garcelle Beauvais,2001-01-12,Double Take,1.903405,0.0,5.5,24.0,Adventure,35.0
2,Garcelle Beauvais,2002-06-07,Bad Company,14.086292000000002,65977295.0,5.4,228.0,Action,36.0
3,Garcelle Beauvais,2012-11-02,Flight,42.213765,161772375.0,6.5,2415.0,Drama,46.0
0,Victor Slezak,1995-05-28,The Bridges of Madison County,17.606087,182016617.0,7.3,385.0,Drama,38.0
1,Victor Slezak,2000-10-13,Lost Souls,3.312385,0.0,4.5,38.0,Horror,43.0
2,Victor Slezak,2009-01-09,Bride Wars,33.385428999999995,114663461.0,5.9,856.0,Comedy,52.0
3,Victor Slezak,2009-05-16,Veronika Decides to Die,4.799022,0.0,5.8,75.0,Drama,52.0
0,Mae Whitman,1998-05-29,Hope Floats,7.922716,0.0,5.8,81.0,Drama,10.0
1,Mae Whitman,2003-02-07,The Jungle Book 2,19.819893,135680000.0,5.6,269.0,Family,15.0
2,Mae Whitman,2012-09-20,The Perks of Being a Wallflower,43.444134999999996,33400000.0,7.7,2968.0,Drama,24.0
3,Mae Whitman,2015-02-20,The DUFF,40.28709,43528634.0,6.8,1322.0,Romance,27.0
0,Musetta Vander,1997-11-21,Mortal Kombat: Annihilation,11.916389,51376861.0,3.8,221.0,Action,34.0
1,Musetta Vander,1999-06-29,Wild Wild West,40.748915000000004,222104681.0,5.1,1020.0,Action,36.0
2,Musetta Vander,2000-08-17,The Cell,25.413954999999998,104155843.0,6.0,436.0,Horror,37.0
